Antigua-et-Barbuda,8,"Beurre, Ghee",animal,158.4,35.0,0.03,3.93
Antigua-et-Barbuda,8,Cephalopodes,animal,27.0,1.0,0.12,0.01
Antigua-et-Barbuda,8,Crustacés,animal,563.4,7.0,1.44,0.07
Antigua-et-Barbuda,8,Crème,animal,126.9,8.0,0.09,0.76
Antigua-et-Barbuda,8,Graisses Animales Crue,animal,146.7,33.0,0.03,3.68
Antigua-et-Barbuda,8,Huiles de Foie de Poisso,animal,0.0,0.0,0.0,0.0
Antigua-et-Barbuda,8,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Antigua-et-Barbuda,8,Lait - Excl Beurre,animal,11136.6,224.0,12.09,12.12
Antigua-et-Barbuda,8,"Mollusques, Autres",animal,932.4,5.0,0.69,0.06
Antigua-et-Barbuda,8,Oeufs,animal,389.7,15.0,1.19,1.0
Antigua-et-Barbuda,8,Perciform,animal,758.7,10.0,1.99,0.18
Antigua-et-Barbuda,8,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Antigua-et-Barbuda,8,Poissons Eau Douce,animal,66.6,2.0,0.23,0.07
Antigua-et-Barbuda,8,"Poissons Marins, Autres",animal,1621.8,33.0,5.76,0.86
Antigua-et-Barbuda,8,Poissons Pelagiques,animal,833.4,22.0,2.72,1.14
Antigua-et-Barbuda,8,Viande d'Ovins/Caprins,animal,146.7,7.0,0.61,0.52
Antigua-et-Barbuda,8,Viande de Bovins,animal,1117.8,56.0,5.66,3.53
Antigua-et-Barbuda,8,Viande de Suides,animal,1029.6,61.0,3.35,5.08
Antigua-et-Barbuda,8,Viande de Volailles,animal,5293.8,251.0,19.0,18.93
Antigua-et-Barbuda,8,"Viande, Autre",animal,66.6,3.0,0.46,0.09
Arabie saoudite,194,Abats Comestible,animal,108685.33,12.0,1.8,0.4
Arabie saoudite,194,Animaux Aquatiques Autre,animal,0.0,0.0,0.0,0.0
Arabie saoudite,194,"Beurre, Ghee",animal,53045.36,37.0,0.04,4.18
Arabie saoudite,194,Cephalopodes,animal,2306.32,0.0,0.03,0.0
Arabie saoudite,194,Crustacés,animal,40072.31,2.0,0.41,0.02
Arabie saoudite,194,Crème,animal,68901.31,13.0,0.18,1.27
Arabie saoudite,194,Graisses Animales Crue,animal,17585.69,14.0,0.01,1.52
Arabie saoudite,194,Huiles de Foie de Poisso,animal,0.0,0.0,0.0,0.0
Arabie saoudite,194,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Arabie saoudite,194,Lait - Excl Beurre,animal,2411545.85,140.0,9.56,7.35
Arabie saoudite,194,"Mollusques, Autres",animal,576.58,0.0,0.0,0.0
Arabie saoudite,194,Oeufs,animal,154811.73,21.0,1.57,1.5
Arabie saoudite,194,Perciform,animal,39207.44,2.0,0.3,0.03
Arabie saoudite,194,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Arabie saoudite,194,Poissons Eau Douce,animal,135208.01,8.0,1.2,0.27
Arabie saoudite,194,"Poissons Marins, Autres",animal,20756.88,1.0,0.2,0.04
Arabie saoudite,194,Poissons Pelagiques,animal,150487.38,13.0,1.6,0.65
Arabie saoudite,194,Viande d'Ovins/Caprins,animal,188541.66,43.0,2.5,3.63
Arabie saoudite,194,Viande de Bovins,animal,185947.05,32.0,2.49,2.41
Arabie saoudite,194,Viande de Suides,animal,,,,
Arabie saoudite,194,Viande de Volailles,animal,1414062.45,173.0,17.43,10.93
Arabie saoudite,194,"Viande, Autre",animal,49297.59,8.0,0.6,0.62
Argentine,9,Abats Comestible,animal,230439.75999999998,16.0,2.78,0.42
Argentine,9,Animaux Aquatiques Autre,animal,0.0,0.0,0.0,0.0
Argentine,9,"Beurre, Ghee",animal,38130.32,18.0,0.02,2.06
Argentine,9,Cephalopodes,animal,62583.46,3.0,0.59,0.03
Argentine,9,Crustacés,animal,13262.72,0.0,0.08,0.0
Argentine,9,Crème,animal,4144.6,1.0,0.01,0.05
Argentine,9,Graisses Animales Crue,animal,81234.16,39.0,0.0,4.29
Argentine,9,Huiles de Foie de Poisso,animal,0.0,0.0,0.0,0.0
Argentine,9,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Argentine,9,Lait - Excl Beurre,animal,8085285.680000001,256.0,14.94,16.81
Argentine,9,"Mollusques, Autres",animal,35643.56,0.0,0.06,0.01
Argentine,9,Oeufs,animal,472069.94,41.0,3.1,2.7
Argentine,9,Perciform,animal,109002.98,3.0,0.59,0.06
Argentine,9,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Argentine,9,Poissons Eau Douce,animal,8703.66,0.0,0.06,0.01
Argentine,9,"Poissons Marins, Autres",animal,414.46,0.0,0.0,0.0
Argentine,9,Poissons Pelagiques,animal,62583.46,6.0,0.77,0.27
Argentine,9,Viande d'Ovins/Caprins,animal,64655.76,9.0,0.56,0.77
Argentine,9,Viande de Bovins,animal,2299424.08,346.0,27.27,23.73
Argentine,9,Viande de Suides,animal,435597.46,80.0,3.2,7.34
Argentine,9,Viande de Volailles,animal,1602302.3599999999,166.0,12.38,12.67
Argentine,9,"Viande, Autre",animal,43103.84,3.0,0.52,0.09
Arménie,1,Abats Comestible,animal,13664.43,14.0,2.25,0.39
Arménie,1,Animaux Aquatiques Autre,animal,0.0,0.0,0.0,0.0
Arménie,1,"Beurre, Ghee",animal,5239.52,35.0,0.04,3.9
Arménie,1,Cephalopodes,animal,0.0,0.0,0.0,0.0
Arménie,1,Crustacés,animal,59.54,0.0,0.0,0.0
Arménie,1,Crème,animal,29.77,0.0,0.0,0.01
Arménie,1,Graisses Animales Crue,animal,11401.91,78.0,0.22,8.63
Arménie,1,Huiles de Foie de Poisso,animal,0.0,0.0,0.0,0.0
Arménie,1,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Arménie,1,Lait - Excl Beurre,animal,622282.31,351.0,19.86,20.89
Arménie,1,"Mollusques, Autres",animal,0.0,0.0,0.0,0.0
Arménie,1,Oeufs,animal,34801.13,45.0,3.43,3.15
Arménie,1,Perciform,animal,208.39000000000004,0.0,0.03,0.02
Arménie,1,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Arménie,1,Poissons Eau Douce,animal,9764.56,6.0,0.98,0.22
Arménie,1,"Poissons Marins, Autres",animal,535.86,0.0,0.05,0.01
Arménie,1,Poissons Pelagiques,animal,2470.91,2.0,0.25,0.1
Arménie,1,Viande d'Ovins/Caprins,animal,8990.54,22.0,1.12,1.89
Arménie,1,Viande de Bovins,animal,58527.82,114.0,7.97,8.88
Arménie,1,Viande de Suides,animal,28787.59,72.0,2.53,6.72
Arménie,1,Viande de Volailles,animal,39742.95,45.0,4.51,2.82
Arménie,1,"Viande, Autre",animal,0.0,0.0,0.0,0.0
Australie,10,Abats Comestible,animal,185810.28,24.0,3.86,0.69
Australie,10,Animaux Aquatiques Autre,animal,5368.89,0.0,0.03,0.0
Australie,10,"Beurre, Ghee",animal,85668.81,72.0,0.09,8.17
Australie,10,Cephalopodes,animal,28245.03,3.0,0.47,0.04
Australie,10,Crustacés,animal,99908.04,6.0,1.13,0.06
Australie,10,Crème,animal,6769.469999999999,2.0,0.02,0.15
Australie,10,Graisses Animales Crue,animal,76331.61,64.0,0.06,7.2
Australie,10,Huiles de Foie de Poisso,animal,233.43,0.0,0.0,0.03
Australie,10,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Australie,10,Lait - Excl Beurre,animal,5473700.07,339.0,19.81,20.11
Australie,10,"Mollusques, Autres",animal,68161.56,1.0,0.16,0.02
Australie,10,Oeufs,animal,198648.93,32.0,2.5,2.29
Australie,10,Perciform,animal,160599.84,6.0,1.21,0.11
Australie,10,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Australie,10,Poissons Eau Douce,animal,95939.73000000001,8.0,1.17,0.3
Australie,10,"Poissons Marins, Autres",animal,50887.740000000005,6.0,0.8,0.22
Australie,10,Poissons Pelagiques,animal,105510.35999999999,12.0,1.42,0.68
Australie,10,Viande d'Ovins/Caprins,animal,230395.40999999997,67.0,3.3,5.84
Australie,10,Viande de Bovins,animal,790393.98,105.0,12.88,5.51
Australie,10,Viande de Suides,animal,563500.02,111.0,5.69,9.62
Australie,10,Viande de Volailles,animal,1076579.16,186.0,16.06,13.02
Australie,10,"Viande, Autre",animal,52054.89,7.0,1.03,0.29
Autriche,11,Abats Comestible,animal,10533.8,4.0,0.63,0.13
Autriche,11,Animaux Aquatiques Autre,animal,254.85,0.0,0.0,0.0
Autriche,11,"Beurre, Ghee",animal,47062.3,109.0,0.14,12.31
Autriche,11,Cephalopodes,animal,1529.1,0.0,0.07,0.01
Autriche,11,Crustacés,animal,8834.8,1.0,0.24,0.01
Autriche,11,Crème,animal,67195.45,42.0,0.59,4.18
Autriche,11,Graisses Animales Crue,animal,98626.95,240.0,0.02,26.76
Autriche,11,Huiles de Foie de Poisso,animal,0.0,0.0,0.0,0.0
Autriche,11,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Autriche,11,Lait - Excl Beurre,animal,2192474.55,269.0,22.23,15.48
Autriche,11,"Mollusques, Autres",animal,4247.5,0.0,0.04,0.01
Autriche,11,Oeufs,animal,124706.6,57.0,4.56,4.0
Autriche,11,Perciform,animal,25145.2,10.0,1.01,0.56
Autriche,11,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Autriche,11,Poissons Eau Douce,animal,34574.65,7.0,1.1,0.27
Autriche,11,"Poissons Marins, Autres",animal,6880.95,2.0,0.29,0.07
Autriche,11,Poissons Pelagiques,animal,36698.4,12.0,1.39,0.62
Autriche,11,Viande d'Ovins/Caprins,animal,9854.2,7.0,0.41,0.61
Autriche,11,Viande de Bovins,animal,145604.3,55.0,6.8,2.91
Autriche,11,Viande de Suides,animal,446497.2,252.0,15.06,20.72
Autriche,11,Viande de Volailles,animal,158091.95,66.0,7.67,3.69
Autriche,11,"Viande, Autre",animal,11893.0,4.0,0.61,0.12
Azerbaïdjan,52,Abats Comestible,animal,18920.129999999997,6.0,0.98,0.16
Azerbaïdjan,52,Animaux Aquatiques Autre,animal,0.0,0.0,0.0,0.0
Azerbaïdjan,52,"Beurre, Ghee",animal,30121.6,65.0,0.07,7.32
Azerbaïdjan,52,Cephalopodes,animal,0.0,0.0,0.0,0.0
Azerbaïdjan,52,Crustacés,animal,376.52,0.0,0.01,0.0
Azerbaïdjan,52,Crème,animal,0.0,0.0,0.0,0.0
Azerbaïdjan,52,Graisses Animales Crue,animal,470.65,1.0,0.0,0.13
Azerbaïdjan,52,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Azerbaïdjan,52,Lait - Excl Beurre,animal,1431434.91,235.0,14.41,13.82
Azerbaïdjan,52,"Mollusques, Autres",animal,0.0,0.0,0.0,0.0
Azerbaïdjan,52,Oeufs,animal,77280.73000000001,31.0,2.41,2.21
Azerbaïdjan,52,Perciform,animal,1129.56,0.0,0.02,0.0
Azerbaïdjan,52,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Azerbaïdjan,52,Poissons Eau Douce,animal,1506.08,0.0,0.05,0.01
Azerbaïdjan,52,"Poissons Marins, Autres",animal,470.65,0.0,0.02,0.01
Azerbaïdjan,52,Poissons Pelagiques,animal,16566.88,4.0,0.53,0.2
Azerbaïdjan,52,Viande d'Ovins/Caprins,animal,70974.02,54.0,2.79,4.71
Azerbaïdjan,52,Viande de Bovins,animal,119356.84,77.0,5.12,6.09
Azerbaïdjan,52,Viande de Suides,animal,2353.25,2.0,0.06,0.17
Azerbaïdjan,52,Viande de Volailles,animal,99024.76,35.0,3.56,2.21
Azerbaïdjan,52,"Viande, Autre",animal,1035.43,1.0,0.05,0.04
Bahamas,12,Abats Comestible,animal,916.1100000000001,7.0,1.21,0.19
Bahamas,12,Animaux Aquatiques Autre,animal,3.77,0.0,0.0,0.0
Bahamas,12,"Beurre, Ghee",animal,904.8,47.0,0.06,5.34
Bahamas,12,Cephalopodes,animal,67.86,0.0,0.07,0.0
Bahamas,12,Crustacés,animal,2725.71,8.0,1.66,0.09
Bahamas,12,Crème,animal,75.4,1.0,0.01,0.11
Bahamas,12,Graisses Animales Crue,animal,1123.46,59.0,0.05,6.62
Bahamas,12,Huiles de Foie de Poisso,animal,0.0,0.0,0.0,0.0
